frame.number,frame.time_epoch,ip.src,ip.dst,ip.hdr_len,tcp.hdr_len,udp.length,frame.protocols,frame.len,frame.cap_len,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.ece,tcp.flags.cwr,http,tls,dns,telnet,smtp,ssh,irc,tcp,udp,dhcp,arp,icmp,igmp,ip,llc
161,1721247537.776528000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55881, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
162,1721247537.786589000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55881, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
163,1721247537.786746000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55881, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
164,1721247537.787199000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55881, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
165,1721247537.803088000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55881, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
166,1721247537.803088000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55881, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
167,1721247537.803193000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55881, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
168,1721247537.803999000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55881, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
169,1721247537.807917000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55881, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
170,1721247537.957534000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55884, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
171,1721247537.960572000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55884, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
172,1721247537.960630000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55884, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
173,1721247537.960791000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55884, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
174,1721247537.978657000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55884, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
175,1721247537.978657000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55884, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
176,1721247537.978716000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55884, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
177,1721247537.979368000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55884, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
178,1721247537.991012000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55884, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
179,1721247538.143131000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55885, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
180,1721247538.147344000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55885, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
181,1721247538.147443000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55885, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
182,1721247538.147597000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55885, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
183,1721247538.158142000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55885, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
184,1721247538.159668000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55885, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
185,1721247538.159698000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55885, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
186,1721247538.159806000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55885, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
187,1721247538.186869000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55885, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
188,1721247538.321899000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55888, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
189,1721247538.328064000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55888, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
190,1721247538.328167000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55888, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
191,1721247538.328370000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55888, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
192,1721247538.534659000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55888, Seq: 1, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
193,1721247538.542220000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55888, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
194,1721247538.542220000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55888, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
195,1721247538.542535000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55888, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
196,1721247538.543538000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55888, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
197,1721247538.549523000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55888, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
198,1721247538.680240000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55890, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
199,1721247538.699037000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55890, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
200,1721247538.699178000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55890, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
201,1721247538.699291000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55890, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
202,1721247538.794638000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55890, Seq: 1, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
203,1721247538.799120000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55890, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
204,1721247538.799120000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55890, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
205,1721247538.799210000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55890, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
206,1721247538.799828000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55890, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
207,1721247538.809575000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55890, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
208,1721247538.866890000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55892, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
209,1721247538.873069000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55892, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
210,1721247538.873217000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55892, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
211,1721247538.873354000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55892, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
212,1721247538.881757000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55892, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
213,1721247538.881757000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55892, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
214,1721247538.881850000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55892, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
215,1721247538.882474000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55892, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
216,1721247538.900454000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55892, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
217,1721247539.037971000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55894, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
218,1721247539.043755000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55894, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
219,1721247539.043821000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55894, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
220,1721247539.043937000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55894, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
221,1721247539.049644000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55894, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
222,1721247539.053820000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55894, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
223,1721247539.053889000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55894, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
224,1721247539.054143000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55894, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
225,1721247539.059166000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55894, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
226,1721247539.221520000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55896, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
227,1721247539.227237000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55896, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
228,1721247539.227316000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55896, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
229,1721247539.227414000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55896, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
230,1721247539.233435000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55896, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
231,1721247539.239345000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55896, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
232,1721247539.239604000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55896, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
233,1721247539.240658000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55896, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
234,1721247539.253846000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55896, Seq: 217, Ack: 150, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
235,1721247539.367304000,192.168.29.218,192.168.29.55,20,32,,eth:ethertype:ip:tcp,66,66,False,True,False,False,False,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55898, Dst Port: 80, Seq: 0, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
236,1721247539.380454000,192.168.29.55,192.168.29.218,20,24,,eth:ethertype:ip:tcp,58,58,False,True,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55898, Seq: 0, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
237,1721247539.380600000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55898, Dst Port: 80, Seq: 1, Ack: 1, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
238,1721247539.380718000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp:http,202,202,False,False,False,True,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 55898, Dst Port: 80, Seq: 1, Ack: 1, Len: 148,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
239,1721247539.397884000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp,270,270,False,False,False,True,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55898, Seq: 1, Ack: 149, Len: 215,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
240,1721247539.397884000,192.168.29.55,192.168.29.218,20,20,,eth:ethertype:ip:tcp:http:data-text-lines,54,54,True,False,False,False,True,False,False,False,http,,,,,,,Transmission Control Protocol, Src Port: 80, Dst Port: 55898, Seq: 216, Ack: 149, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.55, Dst: 192.168.29.218,
241,1721247539.398116000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,False,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55898, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
242,1721247539.399087000,192.168.29.218,192.168.29.55,20,20,,eth:ethertype:ip:tcp,54,54,True,False,False,False,True,False,False,False,,,,,,,,Transmission Control Protocol, Src Port: 55898, Dst Port: 80, Seq: 149, Ack: 217, Len: 0,,,,,,Internet Protocol Version 4, Src: 192.168.29.218, Dst: 192.168.29.55,
